orStimulus,instruction,nBlockRepeats,attribute2,attribute1,target2,block,target1,stimulusColour,stimulus,feedbackResponse,feedbackAllowed,trialtype,requiredResponse,requiredAllowed,imageStimulus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,participant,gender,age,block order,frameRate,expName,date,group,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,4,4,4,0,5,5,2,i,0,0.0516369342804,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,4,4,4,0,6,6,7,e,0,0.030543088913,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,4,4,4,0,7,7,9,e,0,0.0324139595032,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,4,4,4,0,8,8,3,i,0,0.0510859489441,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,4,4,4,0,9,9,6,e,0,0.0311410427094,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,4,4,4,1,0,10,5,e,0,0.0312860012054,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,4,4,4,1,1,11,9,e,0,0.0475778579712,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,4,4,4,1,2,12,6,e,0,0.0319311618805,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,4,4,4,1,3,13,2,i,0,0.0354571342468,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,4,4,4,1,4,14,1,i,0,0.053808927536,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,4,4,4,1,5,15,7,e,0,0.0236601829529,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,4,4,4,1,6,16,8,e,0,0.0687491893768,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,4,4,4,1,7,17,0,i,0,0.0359210968018,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,4,4,4,1,8,18,4,i,0,0.0532879829407,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,4,4,4,1,9,19,3,i,0,0.0337750911713,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,4,4,4,2,0,20,3,i,0,0.0507321357727,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,4,4,4,2,1,21,9,e,0,0.0365271568298,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,4,4,4,2,2,22,0,i,0,0.0309371948242,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,4,4,4,2,3,23,2,i,0,0.0484738349915,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,4,4,4,2,4,24,5,e,0,0.0314610004425,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,4,4,4,2,5,25,7,e,0,0.0433320999146,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,4,4,4,2,6,26,6,e,0,0.0305819511414,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,4,4,4,2,7,27,8,e,0,0.0436208248138,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,4,4,4,2,8,28,4,i,0,0.0357661247253,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,4,4,4,2,9,29,1,i,0,0.0521869659424,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,4,4,4,3,0,30,5,e,0,0.0322799682617,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,4,4,4,3,1,31,9,e,0,0.0286209583282,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,4,4,4,3,2,32,1,i,0,0.0501298904419,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,4,4,4,3,3,33,3,i,0,0.0335488319397,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,4,4,4,3,4,34,0,i,0,0.0358979701996,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,4,4,4,3,5,35,8,e,0,0.0501298904419,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,4,4,4,3,6,36,7,e,0,0.0291440486908,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,4,4,4,3,7,37,2,i,0,0.0499639511108,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,4,4,4,3,8,38,6,e,0,0.0257999897003,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
 ,"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",4, , ,Flowers,Ablock5.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,4,4,4,3,9,39,4,i,0,0.0471081733704,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,5,5,5,0,0,0,7,e,0,0.082545042038,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Dirty,e,e,4,i,i,blank.png,0,5,5,5,0,1,1,17,i,0,0.0630331039429,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,5,5,5,0,2,2,11,e,0,0.076532125473,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,5,5,5,0,3,3,3,i,0,0.043802022934,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,5,5,5,0,4,4,0,i,0,0.0294048786163,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,5,5,5,0,5,5,16,i,0,0.082957983017,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,5,5,5,0,6,6,9,e,0,0.0277910232544,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,5,5,5,0,7,7,1,i,0,0.0467119216919,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Nasty,e,e,4,i,i,blank.png,0,5,5,5,0,8,8,19,i,0,0.0739760398865,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,5,5,5,0,9,9,13,e,0,0.0673370361328,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,5,5,5,0,10,10,18,i,0,0.0194139480591,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,5,5,5,0,11,11,4,i,0,0.0241720676422,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,5,5,5,0,12,12,6,e,0,0.0418391227722,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,5,5,5,0,13,13,14,e,0,0.0796930789948,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,5,5,5,0,14,14,15,i,0,0.0708520412445,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,5,5,5,0,15,15,5,e,0,0.0389468669891,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,5,5,5,0,16,16,2,i,0,0.0279231071472,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,5,5,5,0,17,17,12,e,0,0.0158090591431,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,5,5,5,0,18,18,8,e,0,0.0270299911499,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"See above, the four categories now appear together in a new configuration. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,5,5,5,0,19,19,10,e,0,0.0809948444366,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,6,6,6,0,0,0,2,i,0,0.0408079624176,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,6,6,6,0,1,1,11,e,0,0.0819010734558,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,6,6,6,0,2,2,10,e,0,0.0715870857239,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,6,6,6,0,3,3,8,e,0,0.0385401248932,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
